Senior Support Consultant SAP FI Germany (m/w/d),Berlin,49000,81000,Full-time,All for One Group SE,"Eine eingeschworene Gemeinschaft von über 2.800 Transformations- und Integrationsexperten, New-Work-Verfechtern, Cybersecurity-Spezialisten, Big-Data- und Business-Analysten"
Working Student – Hotelier Support (Greek/ French/ or Italian Speaker),Düsseldorf,N/A,N/A,Student,trivago,"Data Analyst I always dreamt about working in an international environment where I could expand my horizons, both professionally and personally speaking."
"INTERN INDUSTRY COVERAGE CONSUMER, RETAIL & HEALTHCARE CLIENTS (M/F/D)",München,N/A,N/A,Full-time,HypoVereinsbank,"#MakeInnovationHappen – FinTechs, Big Data, Bitcoins: Banking is evolving rapidly."
IT Business Analystin (w/m/d),Erfurt,43500,50500,Full-time,IBYKUS AG für Informationstechnologie,als IT Business Analystin (w/m/d) - remote möglich Data Analystin (w/m/d) Als mittelständisches IT-Unternehmen in Thüringen bieten wir dir die Sicherheit eines
Fokus Modellierung (Referenznummer Model_2024_AS,Hamburg,49000,68500,Part-time,Systain Consulting GmbH,Eine Zusatzausbildung zum Data Analyst oder Data Scientist sind ein Plus.
Machine Learning Engineer (w/m/d),Frankfurt am Main,54500,86500,Full-time,Capgemini,"Deine Rolle Du bist als Machine Learning Engineer oder Architect (w/m/d) Teil unseres Insights & Data-Teams, welches Software- und Beratungsprojekte mit Fokus auf"
Solution Architect (gn) CRM/ Enterprise Architecture,Leipzig,57000,74000,Full-time,SoftwareOne,"What we need to see from you Over the past 3+ years, you have acquired extensive hands-on experience in roles such as Senior Developer, Lead Developer, Business Analyst"
Senior Designer (m/f/x),Berlin,N/A,N/A,Self-employed,HelloFresh SE,"(f/m/x) Location Berlin, Germany Senior Data Analyst Marketing (f/m/x) Location Berlin, Germany Senior Audience Manager CRM Reactivations (m/f/x) Location Berlin"
Technical Project Manager,Düsseldorf,79000,92500,Part-time,trivago,"Data Analyst I always dreamt about working in an international environment where I could expand my horizons, both professionally and personally speaking."
Senior Backend Engineer (NodeJS),München,54000,75500,Full-time,FINN,"You will collaborate closely with our users, business automation managers and our Data Analysts to make sure we have the right tools to get the right cars in the"
Accountant DACH (f/m/x),Berlin,50500,69500,Full-time,HelloFresh SE,"found Jobseekers Also Viewed Senior Audience Manager CRM Reactivations (m/f/x) Location Berlin, Germany Staff Data Analyst, DATA (m/f/d) Location Berlin, Germany"
Senior Sales Manager:in (w/m/d),München,43000,73000,Full-time,DataCraft,Analyst:in zu etablieren.
(Senior) Digital Business Consultant (m/f/x),München,54000,76500,Full-time,Virtual Identity AG,"/data analyst Ambition and the courage to think big Curiosity, learning attitude and a growth mindset Great collaboration and team-working skills Fluency in both"
Sales Enablement Specialist,Düsseldorf,48000,61000,Part-time,trivago,"Data Analyst I always dreamt about working in an international environment where I could expand my horizons, both professionally and personally speaking."
Team Lead (m/f/d) Product Management BI APP,Hamburg,52000,77500,Full-time,ABOUT YOU Holding SE,"Product & Project Management | HQ Hamburg (hybrid**) (Senior) Data Analyst (m/f/d) Data & Analytics | Hamburg, Remote BI QA Engineer(m/f/d) Data & Analytics | HQ"
Senior Product Manager Data and AI Services (all Genders),München,57500,84000,Full-time,Zabas Factory Portugal Unipessoal.com,"Erfahrung von mehreren Jahren als PO/PM oder Business Analyst in einem agilen Umfeld, vorzugsweise in der Banken- oder Versicherungsbranche Erfahrung in der Entwicklung"
Search Engineer,Berlin,50000,73500,Full-time,Delivery Hero,Description We are looking for a Senior Software Engineer (Golang) (f/m/d) to join our AdTech tribe.
Senior Solution Sales Manager (m/w/d) Digital Supply Chain,Berlin,63000,100000,Full-time,All for One Group SE,Wir suchen an unseren deutschlandweiten Standorten einen Senior Solution Sales Manager (m/w/d) Digital Supply Chain DAS MACHT DEINEN JOB SPANNEND: In dieser Position
Internship UX Design,Düsseldorf,N/A,N/A,Student,trivago,"Data Analyst I always dreamt about working in an international environment where I could expand my horizons, both professionally and personally speaking."
Early Careers: Actuarial Delivery Group Internship (University) – Philadelphia - 2025,Philadelphia,N/A,N/A,Student,WTW,"You will employ the most cutting-edge tools and resources to complete required projects involving valuation data, government filings and pension benefit calculations"
Business/Data Analyst im Bereich Digitalisierung (m/w/d),Böblingen,48000,56000,Full-time,MCG Stuttgart GmbH,Business/Data Analyst im Bereich Digitalisierung (m/w/d) für den Standort Stuttgart.
HR Operations Lead,Düsseldorf,60500,87000,Part-time,trivago,"Data Analyst I always dreamt about working in an international environment where I could expand my horizons, both professionally and personally speaking."
Senior Clinical Marketing Specialist (m/f/d) EMEA,Aachen,48000,71000,Full-time,"Johnson & Johnson Services, Inc.","Commercial and Trade Relations Strategy Category Senior Analyst, Commercial and Trade Relations Strategy (P6) Location Aachen, North Rhine Westphalia, Germany;"
Senior Clinical Marketing Specialist (m/f/d) EMEA,Aachen,30500,44000,Full-time,Sales Enablement - Commercial and Trade Relations Strategy,"Commercial and Trade Relations Strategy Category Senior Analyst, Commercial and Trade Relations Strategy (P6) Location Aachen, North Rhine Westphalia, Germany;"
Decision Scientist (m/w/d),Berlin,45000,68500,Full-time,mymuesli GmbH,"Scientist, Data Analyst oder Business Analyst Kenntnisse in SQL, Git sowie in einem beliebigen BI-Tool und ausgeprägtes Interesse an einer statistischen Programmiersprache"
Senior Clinical Marketing Specialist (m/f/d) EMEA,Aachen,66000,93500,Full-time,JOHNSON & JOHNSON,"Commercial and Trade Relations Strategy Category Senior Analyst, Commercial and Trade Relations Strategy (P6) Location Aachen, North Rhine Westphalia, Germany;"
Team Lead BI & Reporting (m/f/d),Hamburg,67000,103500,Full-time,Tesa SE,"Ensure data accuracy, integrity, and security across all data and Data platforms."
Financial Contract Manager (m/w/d),Essen,58000,100000,Full-time,NES Global Deutschland GmbH / NES Fircroft,"structures, frameworks and guidelines, which are relevant for the position to ensure responsible and adequate behaviour Several years of Experience in a Financial Analyst"
Associate Director – Senior Application Architect,Holland,N/A,N/A,Full-time,Careermoves Ireland,analytics and visualisations and large scale data capture (e.g. iOT and drones) and data management.
"Platform Engineer (m/f/d), Foundations Alliance",Berlin,50500,70000,Full-time,HelloFresh SE,"If you'd like to know more about our Data team and the current Data Quality framework we are building, please watch our team's talk here: https://www.youtube.com"
Projectmanager PMO Divestment (m/f/d),München,48000,69500,Full-time,KraussMaffei Group GmbH,"Human Resources, Krauss-Maffei-Straße 1, 85599 Parsdorf jobs.kraussmaffei.com Job Segment: Compliance, Change Management, Work from Home, Industrial Engineer, Data Analyst"
Senior Application Developer SAP BW & HANA - Solvency (m/f/d)*,München,59500,92500,Full-time,Munich Re,"Our goal is to become even more digital through the expertise of our IT & Tech specialists, and by leveraging data and insights to support innovation and client"
Assistant Project and Program Manager (w/m/d) (German),Frankfurt am Main,59500,79500,Full-time,Equinix,"Job Summary A Data Centre Project and Program Management Senior Analyst is responsible for overseeing and managing the planning, execution, and delivery of data"
Praktikant Data Analyst (m/w/d),Stuttgart,N/A,N/A,Student,CONCEPT AG,Karriere Praktikant Data Analyst (m/w/d) Standort: Stuttgart Vertragsart: Vollzeit Ihre Aufgaben Aktive Unterstützung des Teams bei der Erstellung von Datenprodukten
Senior/Principal SAP Delivery Management Architect (m/w/d),Hamburg,76000,96500,Full-time,All for One Group AG,"Senior/Principal SAP Delivery Management Architect (m/w/d) Möglichkeiten Consulting SAP ERP Ort Berlin, Bielefeld, Buxheim bei Memmingen, Dortmund, Düsseldorf, Ettlingen"
Data Analyst (m/w/divers) im Performance Management,Hamburg,46500,61500,Full-time,HIT Personaldienstleistungen GmbH - NL Stade,Data Analyst (m/w/divers) im Performance Management Hamburgab sofortVollzeitStellen-ID:1372 Werden Sie ein Teil unseres Teams und starten Sie zum nächstmöglichen
(Senior) Product Manager (f/m/x),Hamburg,57000,76000,Full-time,exmox GmbH,We'd love to welcome you aboard our team. This fits your ideas exactly or you're still unsure if it's really the right fit?
SAP Inhouse Consultant (m/w/d),Schopfheim,59500,83500,Full-time,Zoiss Engineering GmbH,und Zusammenarbeit mit den externen Dienstleistern im SAP-Umfeld Mitarbeit in abteilungs- und bereichsübergreifenden Projekten Dein Profil Praxiserfahrungen als Data Analyst
Working Student (f/m/d) - Global Enterprise Architecture Practice,Walldorf,N/A,N/A,Student,SAP,"What you bring Student (f/m/d) at a university or a university of applied sciences Preferred fields of study: Computer Science, Business Analytics, Data Analyst,"
Senior Solution Engineer (f/m/d),Heidelberg,59500,89500,Full-time,paretos GmbH,"Management, Industrial Engineering, Computer Science or a related field. 5+ years of experience in a similar field (Customer Success Manager, Account Manager, Business Analyst"
Program Specialist,Berlin,54000,85000,Full-time,McKinsey & Company,scrum ceremonies aligned with agile delivery of product development and scale Deine Qualifikationen und Stärken University degree 3+ years of working as a program analyst
Lead Developer - C# / Snowflake (f/m/d),Karlsruhe,60500,90000,Full-time,EnBW AG,Lead Developer - C# / Snowflake (f/m/d) Gesellschaft: EnBW Energie Baden-Württemberg AG Ort: Karlsruhe Referenznummer: C-TIHDP 2374354 Vollzeit/Teilzeit: Vollzeit
Lead Developer - C# / Snowflake (f/m/d),Karlsruhe,60500,90000,Full-time,EnBW AG,Lead Developer - C# / Snowflake (f/m/d) Gesellschaft: EnBW Energie Baden-Württemberg AG Ort: Karlsruhe Referenznummer: C-TIHDP 2374354 Vollzeit/Teilzeit: Vollzeit
People Solutions Specialist: Employment Marketing (d/f/m),Hamburg,40500,61000,Full-time,Derichebourg Aeronautic Services Germany GmbH,(d/f/m) Der Stelleninhaber (m/w/d) übernimmt in den wesentlichen folgenden Tätigkeiten: The Jobholder (d/f/m) will work as People Solutions Specialist: Employment
Process Mining Specialist (Inhouse Consultant) (m/f/d),Mannheim,62500,78000,Full-time,Bilfinger Shared Services GmbH,"Process Mining Specialist (Inhouse Consultant) (m/f/d) Mannheim, BW, DE, 68163 The position is permanent and full-time."
Berufsintegrierter Master – Data Analyst bei Zeiss (m/w/d),Oberkochen,48000,76000,Full-time,Steinbeis Center of Management and Technology - SCMT GmbH,Berufsintegrierter Master – Data Analyst bei Zeiss (m/w/d) ➽ Kombinierbar mit allen Steinbeis Master-Studiengängen Partnerunternehmen Wir suchen starke Persönlichkeiten
Teamlead (m/f/d) E-Shop - fixed term,Mettlach,49500,75000,Full-time,Villeroy & Boch AG,#shapeandcreate Ähnliche Stellen (1) Data Analyst (m/f/d) for Digital Business (e-Commerce) locations 2 Standorte time type Vollzeit posted on Vor mehr als 30 Tagen
(Senior) Softwareentwickler:in im Consulting,Köln,47500,71000,Full-time,viadee & du,"In enger Zusammenarbeit mit Data Scientists, Business Analyst:innen und weiteren Entwickler:innen arbeitest du mit Toolunterstützung an einer Automatisierung zur"
Senior Social Media Analyst (f/m/d),Berlin,48500,65000,Full-time,TLGG,Our team is looking for you to join us as a Senior Social Media Analyst (m/f/d) .
Duales Studium - Data Science + KI (m/w/d) 2025,Herzogenaurach,N/A,N/A,Full-time,Adidas AG,"Mögliche Einsatzbereiche sind als Solution Architect, als Data- Engineer, im digitalen Bereich oder als Daten- Analyst."
Business Analyst (m/w/d) - Data Analytics Vertriebsplanung | Banking,Berlin,63000,68500,Full-time,S Rating und Risikosysteme GmbH,Business Analyst (m/w/d) - Data Analytics Vertriebsplanung | Banking ab sofort suchen wir im Fachteam Analytics Vertriebsplanung Die Sparkassen Rating und Risikosysteme
Global Chapter Lead - m/f/d - Full-Stack Engineering Products - Ramboll Tech,Hamburg,58500,89500,Full-time,Ramboll Holding GmbH,"Geospatial Information Systems (GIS) : Skills in using ArcGIS and QGIS for spatial data analysis, mapping, and geospatial processing, integrating with other data"
Presales Consultant (gn) Google Cloud Platform,Leipzig,60000,98500,Full-time,SoftwareOne Deutschland GmbH,"Sales, Marketing, Vertrieb, consultant, Beratung, Controlling, Analyst, Consulting, Berater, Verkauf This Job or job advertisement as 'Presales Consultant (gn) Google"
Data Analyst (m/w/d),Weeze,43500,60500,Full-time,CHEFS CULINAR,Außerdem kannst Du dich gut auf Deutsch und Englisch verständigen. Personality: Du arbeitest gerne im Team und möchtest neue Fähigkeiten erlangen.
Investment Data Analyst (m/w/d),München,50000,67500,Full-time,IDS,Fortgeschrittene MS-Office-Kenntnisse sowie ausgezeichnete schriftliche und mündliche Kommunikationsfähigkeiten in Deutsch und Englisch setzen wir voraus.
SAP Security Consultant (m/w/d),Filderstadt,55000,90000,Full-time,All for One Group SE,Wir bieten an einem unserer deutschlandweiten Standorten ein neues Zuhause für einen SAP SECURITY CONSULTANT (M/W/D) DAS MACHT DEINEN JOB SPANNEND: Bereitstellung
(Senior) Data Analyst Digital Marketing (m/w/d),München,48500,69500,Full-time,OMMAX GmbH,(Senior) Data Analyst Digital Marketing (m/w/d) Wen wir suchen: Du bist verantwortlich für die Auswertung und Organisation von Daten aus verschiedenen digitalen
Aktuar Pricing Deutschland (m/w/d),Düsseldorf,59000,91500,Full-time,ERGO Group AG,Aktuar Pricing Deutschland m/w/d in der Schaden- und Unfallversicherung - in Vollzeit oder Teilzeit Wie wirken sich steigende Klimarisiken auf die Versicherungsprämien
HR Business Partner,Düsseldorf,47000,70500,Part-time,trivago,"Data Analyst I always dreamt about working in an international environment where I could expand my horizons, both professionally and personally speaking."
Senior Legal Counsel Contracts & Settlements (m/w/d),Filderstadt,63000,102000,Full-time,Spannende rechtliche Herausforderungen einer börsennotierten SE,"Eine eingeschworene Gemeinschaft von über 2.800 Transformations- und Integrationsexperten, New-Work-Verfechtern, Cybersecurity-Spezialisten, Big-Data- und Business-Analysten"
(Senior) Product Manager (m/f/d),Heidelberg,58000,84500,Full-time,Zum Firmenprofil Verivox GmbH,"(Senior) Product Manager (m/f/d) Career level: Professionals Location: Heidelberg, Berlin, München, Leipzig For our location in Heidelberg, Berlin, Munich or Leipzig"
Analytics Engineer,Berlin,75000,95000,Full-time,SLAY,"Requirements Experience: 3+ years in a role such as Data Engineer, Analytics Engineer, or Data Analyst."
Projektassistent:in / Datenanalyst:in,Essen,N/A,N/A,Student,GMVK Procurement GmbH,
Flughafen System- und Prozessanalyst (w/m/d),München,46000,73000,Full-time,Flughafen München GmbH,"Als System Process Analyst (w/m/d) wirst du eine zentrale Rolle in unserem Team einnehmen und kannst aktiv dazu beitragen, Abläufe in verschiedenen Bereichen zu"
Data-Analyst (m/w/d) in SaaS-Startup (Remote / Hybrid),Bochum,50000,70000,Full-time,cinify UG,"Aufgaben Als Data-Analyst bei cinify ist es Deine Aufgabe, komplexe Sachverhalte möglichst greifbar und verständlich für unsere Kunden aufzubereiten."
Working Student (m/f/d) Medical Service Business Analytics,Hamburg,N/A,N/A,Student,Olympus,"You are a Master student (m/f/d) enrolled in one of the following majors: Business Analytics, Data Science, Business Informatics or similar You have experience"
Web Analyst (m/w/d) I Online Marketing & Analytics,Dresden,47500,68000,Full-time,PIPA GmbH,Werde auch Du jetzt ein Clickser und tauche ein in die digitale Welt als Web Analyst (m/w/d): Aufgaben Als Web Analyst übernimmst Du die Durchführung zielgerichteter
AI Cloud Engineer,Hannover,57500,90000,Full-time,Hannover Rück SE,"You are flexible and can easily switch between the roles of Business Analyst, Data Analyst, Software or System Engineer We are always looking for the next big thing"
Data Analyst (m/w/d),Frankfurt am Main,48000,66000,Full-time,CBRE,"Für unser Team suchen wir ab sofort einen Data Analyst (m/w/d) in Berlin, Hamburg oder Frankfurt am Main."
Werkstudent (w/m/d) - Data Analyst / Forecasting,Zweibrücken,N/A,N/A,Student,1&1,"1&1 Telecommunication SE Recruting jobs@1und1.de Nutzen Sie für Ihre Bewerbung bitte ausschließlich unser unkompliziertes Online-Formular , sodass wir Ihnen einen"
Data Analyst (m/w/d),Berlin,49000,71000,Full-time,CBRE GmbH,"Für unser Team suchen wir ab sofort einen Data Analyst (m/w/d) in Berlin, Hamburg oder Frankfurt am Main."
Cloud ERP Software Architect (m/w/d),Heidelberg,69500,107000,Full-time,All for One Group SE,"Eine eingeschworene Gemeinschaft von über 2.800 Transformations- und Integrationsexperten, New-Work-Verfechtern, Cybersecurity-Spezialisten, Big-Data- und Business-Analysten"
Group Leader (m/f/d) Complaint Handling EMEA MedTech,Hamburg,72000,113000,Full-time,Olympus,Jetzt bewerben Group Leader (m/f/d) Complaint Handling EMEA MedTech Olympus Europa SE & Co.
Digital Data Analyst (w/m/d),Köln,43000,52000,Part-time,luna-park GmbH,"Digital Data Analyst ( w/m/d ) Das Analytics Team ist Ansprechpartner, wenn es um das Erleben und Verhalten von Zielgruppen unserer nationalen und internationalen"
Werkstudierende - Business Development (all genders),München,N/A,N/A,Student,DataCraft,Analyst:in zu etablieren.
Senior Product Manager - Partner Success (all genders),Berlin,57000,82000,Full-time,Aroundhome,"decision-making, with proven ability to use data insights and experimentation to drive product and business outcomes You think entrepreneurially, are extremely"
Senior Digital Product Analyst (w/m/d),Berlin,50500,74500,Full-time,BV Deutsche Zeitungsholding GmbH - Berliner Verlag,"Aufgaben Als erfahrener Product Analyst spielst Du eine entscheidende Rolle dabei, unsere digitalen Produkte zu verbessern und optimal auf die Bedürfnisse der Nutzer"
Data Scientist/Analyst prüfungsnahe Beratung/Quants - Assurance (Financial Services) (w/m/d),Frankfurt am Main,49500,70000,Full-time,EY Deutschland,Data Scientist/Analyst prüfungsnahe Beratung/Quants - Assurance (Financial Services) (w/m/d) Standort: Eschborn / Frankfurt (Main) Anderer Ort: Nur primärer Standort
Business Data Analyst (m/w/d),Schöppingen,46500,59500,Full-time,shopware AG,"Business Data Analyst (m/w/d) Hybrid Schöppingen , Nordrhein-Westfalen , Deutschland Operations Jobbeschreibung Du bist verrückt nach Zahlen und hast keine Scheu"
IT-Security Architect (m/w/d),Bielefeld,67000,80000,Full-time,All for One Group SE,"Eine eingeschworene Gemeinschaft von über 2.800 Transformations- und Integrationsexperten, New-Work-Verfechtern, Cybersecurity-Spezialisten, Big-Data- und Business-Analysten"
Analytics Engineer - Graduate (Hybrid; m/f/x/d),München,51000,71500,Full-time,Swiss Re,"Job Segment: Data Analyst, Claims, Analytics, Data, Insurance, Management"
"Senior Platform Engineer, Release Engineering (f/m/x), Foundations Alliance",Berlin,50500,69500,Full-time,HelloFresh SE,"Germany Senior Staff Engineer, Decisions Alliance (f/m/x) Location Berlin, Germany Senior IT Engineer, Google Workspace (m,f,x) Location Berlin, Germany Staff Data Analyst"
Associate Director for Product Analytics - Growth(m/f/d),Berlin,56000,75000,Full-time,HelloFresh SE,"Associate Director for Product Analytics - Growth(m/f/d) Category Software Engineering Location Berlin, Germany At HelloFresh, we want to change the way people eat"
Senior Java Developer Engineer (f/m/x) - Corporate Bank Technology - Merchant Solutions,Berlin,51000,81000,Full-time,Deutsche Bank AG,"development process and prior experience working with XP practices and/or Agile software methodologies, Experience building Microservices with REST APIs around big data"
Treasury Manager (m/f/d) - SCAYLE Payments,Hamburg,53500,71000,Full-time,ABOUT YOU Holding SE,More jobs in the Finance area Senior Finance Master Data Manager (m/f/d) AFC Analyst (m/w/d) – SCAYLE Payments ICS & Risk Manager (m/f/d) Accounting Manager (m/f
Senior Full stack Engineer (f/m/x) – Collateral,Berlin,66000,92000,Full-time,Deutsche Bank AG,"during business hours) Your skills and experiences Ability to speak fluently, listen to, understand, and articulate in English Problem solving using algorithms and data"
Data Engineer (gn),Garching bei München,53500,68500,Full-time,Oerlikon Management AG,"Data Engineer (gn) Location: Garching, DE, 85748 Data Engineer (gn) You want to push digitalization forward?"
Agile Squad Lead Reporting (m/w/d),Mülheim (Ruhr),N/A,N/A,Full-time,ALDI SÜD,"Abgeschlossenes Studium mit informationstechnischem Schwerpunkt oder eine vergleichbare Qualifikation Mehrjährige Erfahrung als Data Analyst, Product Owner, Front-End"
Unterstützung bei Presales-Aktivitäten,Filderstadt,76500,126500,Full-time,All for One Group SE,"Eine eingeschworene Gemeinschaft von über 2.800 Transformations- und Integrationsexperten, New-Work-Verfechtern, Cybersecurity-Spezialisten, Big-Data- und Business-Analysten"
IT-Engineer (m/w/d) Reporting / Analyse MicroStrategy,Schwäbisch Hall,58500,86500,Part-time,Bausparkasse Schwäbisch Hall AG,Schwäbisch Hall gehört zu den führenden Anbietern von Baufinanzierungen in Deutschland.
Senior Product Manager - Customer Growth (all genders),Berlin,62000,83500,Full-time,Aroundhome,"Management und in der Technologie, bist ein absoluter Teamplayer und zeichnest Dich durch hervorragende Kommunikationsfähigkeiten in Englisch, idealerweise auch in Deutsch"
Senior Product Manager - Customer Growth (all genders),Berlin,62000,83500,Full-time,Aroundhome,"decision-making, with proven ability to use data insights and experimentation to drive product and business outcomes You think entrepreneurially, are extremely"
Team Lead Data Platform (w/m/d),Hamburg,N/A,N/A,Full-time,Fielmann Group AG,"Team Lead Data Platform (w/m/d) At Fielmann, we are more than just colleagues - we are a team. Our team spirit makes us strong."
Senior Go Developer (Advertising Dashboard Team) (f/m/d),Hamburg,39000,56000,Full-time,adjoe GmbH,to deliver few-millisecond response times Support partners by providing them with raw or aggregated data based on their business needs – we believe in data transparency
Business Analyst,Ingolstadt,48000,70500,Full-time,TechBiz-Global,TechBiz Global GmbH is seeking a highly skilled and motivated Business Analyst to join one of our German clients on a hybrid basis in Ingolstadt .
Senior Data Scientist,München,60500,84500,Full-time,Adriane Maps GmbH,"Exploratory Data Analysis (EDA ): Analyze and visualize data to discover patterns, trends, correlations, and outliers."
Senior Consultant Master Data Governance (MDG) - Schwerpunkt SAP Business Partner (m/w/d),Berlin,61000,95000,Full-time,All for One Group SE,Wir bieten an einem unserer deutschlandweiten Standorte ein neues Zuhause für einen SAP CONSULTANT MDG mit Schwerpunkt SAP Business Partner (M/W/D) In deiner Funktion
Senior Analyst - Hotel Division (m/f/d),Berlin,52000,76500,Full-time,Aroundtown,"Senior Analyst - Hotel Division (m/f/d) Location: Berlin Your tasks Financial analysis and modelling, constructing financial projections up to 10 years Business"
Praktikant (m/f/d) - Allianz Consulting - Compliance & Regulatory (München),München,N/A,N/A,Student,Allianz Services,"Die Stelle ist in München, Deutschland, angesiedelt."
Data Analyst (m/w/d),Isernhagen,46000,60500,Full-time,Gehrke Econ Gruppe,Wir suchen zum nächstmöglichen Zeitpunkt am Standort Isernhagen einen Data Analyst (m/w/d) .
Senior Consultant Microsoft Exchange Services (m/w/d),Berlin,56000,82500,Full-time,All for One Group SE,Wir suchen derzeit für einen unserer deutschlandweiten Standorte eine/ -n Senior Consultant Microsoft Exchange Services (m/w/d) DAS MACHT DEINEN JOB SPANNEND: Analyse
"(Senior) Data Engineer – Business Intelligence (w/m/d)Düsseldorf, DE (Vollzeit)",Düsseldorf,49000,63500,Full-time,Parfümerie Douglas,(Senior) Data Engineer – Business Intelligence (w/m/d) Anstellungsart Vollzeit Karrierelevel Berufserfahrene Standort Düsseldorf Unternehmen Link erfolgreich in
"Investment Banking, Internship, Frankfurt",Frankfurt am Main,N/A,N/A,Student,Citigroup Global Markets Deutschland AG & Co. KGaA,Top performing Interns may be hired to join the Analyst Program.
AI Consultant,Hannover,72000,90500,Full-time,Hannover Rück SE,"You are flexible and can easily switch between the roles of Business Analyst, Data Analyst, Software Engineer and Networker."
Data Analytics Principal (m/f/d) - Berlin,Berlin,53000,66000,Full-time,FREE NOW,"sets, data wrangling and transformations, experimentation, data visualisation, reporting and storytelling Embody and evangelise best practices for Data Analytics"
Data Analytics Principal (m/f/d) - Hamburg,Hamburg,53000,65000,Full-time,FREE NOW,"sets, data wrangling and transformations, experimentation, data visualisation, reporting and storytelling Embody and evangelise best practices for Data Analytics"
Solution Architect (m/f/d) VORyou/VORleads,Düsseldorf,88000,112000,Full-time,Vorwerk Gruppe,Solution Architect (m/f/d) VORyou/VORleads Vorwerk Services GmbH Code: 10694 Vorwerk Services GmbH provides IT services for the Vorwerk Group.
Business Consultant (m/w/d) AI,Darmstadt,59000,93000,Full-time,Döhler Group,"Business Consultant (m/w/d) AI Datum: 07.01.2025 Standort: Darmstadt, DE Unternehmen: Döhler Group Referenz-ID: 40820 Interessierst du dich für hochwertige, natürliche"
Backend Engineer (m/w/d),Roth,56500,80000,Full-time,edison street GmbH,Backend Engineer (m/w/d) Backend Engineer (m/w/d) Jobnummer 20403/ES Wir sind edison street – ein Tochterunternehmen der Mangelberger Elektrotechnik GmbH.
Praktikant (m/f/d) - Allianz Consulting - Legal & Safeguarding (München),München,N/A,N/A,Student,Allianz Services,"Die Stelle ist in München, Deutschland, angesiedelt."
Intern (m/f/d) - Allianz Consulting - Legal & Safeguarding,München,N/A,N/A,Full-time,Allianz Services,"months in full-time (38h/week) ​ Desired certifications and experience Compliance certifications (ECCP, ICA, Sustainable Investment Certification, SCCE, ISB, ESG Analyst"
DATEV Specialist (m/w/d),Berlin,46000,68500,Full-time,Ride GmbH,In Deiner Rolle als Steuerexperte/ Tax Specialist (m/w/d) bist Du verantwortlich für die reibungslosen Abläufe im der Drittsteuerberater.
(Senior) Berater Energiewirtschaft (m/w/d)*,Halle (Saale),44000,74000,Full-time,GISA GmbH,"Vertrieb, sales, Consultant, Beratung, Analyst, Consulting, Sekretariat, Berater, Verkauf, büromanagement This Job or job advertisement as '(Senior) Berater Energiewirtschaft"
Trainee Analytics Engineer,Oldenburg,N/A,N/A,Student,sikwel GmbH,"Perfekt wird es, wenn du auch folgende Punkte mitbringst… Ganz wichtig: Du hast keine Angst vor (d)einem Computer."
(Senior) Consultant Digitalisierung Kredit/Zahlungsverkehr/Wertpapier (m/w/d) – Bindeglied zwischen Fachabteilungen und umsetzender IT in Bankenprojekten!,Köln,60000,80000,Full-time,IT Personalberatung Dr. Dienst & Wenzel GmbH & Co. KG,- und Englisch-Kenntnisse Erfahrungen Als Consultant mindestens ein Jahr Erfahrung in Projekten mit IT-Bezug Als Senior Consultant / Business Analyst mehrjährige
(Senior) Consultant Digitalisierung Kredit/Zahlungsverkehr/Wertpapier (m/w/d) – Bindeglied zwischen Fachabteilungen und umsetzender IT in Bankenprojekten!,Frankfurt am Main,60000,80000,Full-time,IT Personalberatung Dr. Dienst & Wenzel GmbH & Co. KG,- und Englisch-Kenntnisse Erfahrungen Als Consultant mindestens ein Jahr Erfahrung in Projekten mit IT-Bezug Als Senior Consultant / Business Analyst mehrjährige
Ausbildung Kaufleute für Büromanagement (m/w/d),Dortmund,N/A,N/A,Full-time,BFS health finance GmbH,"Wir suchen Kolleg_innen, die Lust haben mitzugestalten und genau hinzuschauen - egal ob Berufseisteigende, IT-Expert_innen, Data Analyst_innen, Sachbearbeiter_innen"
Product Experience Manager (m/f/d),Frankfurt am Main,52000,78500,Full-time,flatexDEGIRO Bank AG,"experience/track record in this domain Minimum 2 years of working experience in technology-powered products as either a product manager, product designer, engineer, data analyst"
Data Scientist – Ranking,Düsseldorf,48500,69000,Part-time,trivago,"Data Analyst I always dreamt about working in an international environment where I could expand my horizons, both professionally and personally speaking."
Enterprise Architect (m/w/d),Berlin,67000,102000,Full-time,All for One Group SE,"Eine eingeschworene Gemeinschaft von über 2.800 Transformations- und Integrationsexperten, New-Work-Verfechtern, Cybersecurity-Spezialisten, Big-Data- und Business-Analysten"
Senior Consultant M365 Services (m/w/d),Berlin,58500,92500,Full-time,All for One Group SE,Wir suchen derzeit für einen unserer deutschlandweiten Standorte eine/ -n Senior Consultant M365 Services (m/w/d) DAS MACHT DEINEN JOB SPANNEND: Einblick in den
business_analyst,Zusmarshausen,45000,62000,Full-time,EDNA International GmbH,Business Analyst / Controller m/w/d Controller Wir sind ein seit Jahren wachstumsstarkes international tätiges Unternehmen im Bereich tiefgekühlter Backwaren.
Cyber Security Specialist,Düsseldorf,70000,81500,Part-time,trivago,"Data Analyst I always dreamt about working in an international environment where I could expand my horizons, both professionally and personally speaking."
Product Manager – Content,Düsseldorf,50000,71000,Part-time,trivago,"Data Analyst I always dreamt about working in an international environment where I could expand my horizons, both professionally and personally speaking."
Financial Analyst Working Student,München,N/A,N/A,Student,Amazon,. m/w/d Our inclusive culture empowers Amazonians to deliver the best results for our customers.
